size_sqft,bedrooms,age_years,location_score,garage_spaces,has_pool,crime_rate,school_rating,price
1493.2513876310331,3,17.47425911540505,4.319875924251573,2,0,0.6031259837074315,9.326332512055451,689960.3795454106
971.1445355220499,4,46.086371026553294,0.5671513828222552,1,0,1.5272540271164554,6.346771622104621,396147.75575848337
1911.2724560515944,3,46.64812742835397,5.880927915139572,2,1,3.6223323686085704,7.346666400169748,509882.6682715763
889.5781750144889,2,12.092647353237307,7.562949238603938,2,0,9.53408255971517,8.795970445203977,580129.6525854297
1604.4317975023778,4,39.911059079400665,4.133125614011103,0,0,1.0221395394115351,5.190453240261467,295250.93048221094
520.1649380601123,4,21.653725257228256,4.202326328014601,0,1,0.5513262824791341,6.023184752660685,283078.38170522964
835.9069755507848,2,45.8762363615174,0.8828249858491644,2,1,0.38698408958598635,7.274035456101254,414642.6944376813
1598.4306179345617,1,22.50621363176194,2.0194086451198254,2,0,3.53590155337006,7.680674028977721,438948.0837119517
1869.2332899977052,3,37.2151858668683,1.5467530312791267,1,0,10.801131305317174,7.1629448958806075,413416.16973905044
1585.6841405949854,4,23.348370458189894,4.8168776866153795,2,0,0.21641281829934905,6.245916473074927,421679.3668054217
1442.1758588058797,5,11.390037785642809,5.292555409507501,2,0,1.193326552286509,6.46791683894877,469288.6976045629
1349.4481522053557,4,9.967506447234314,9.4894013128426,3,1,5.908725335875458,5.3351760351744915,430823.9193562202
760.7390048162863,3,21.27155971281728,0.732315042772339,0,0,8.739577160548663,7.717404347079372,399416.587902835
1140.0778958026458,3,37.77473285071075,5.998679731550471,2,0,8.235686678457766,8.096143401278939,453002.509477538
1269.6806145201062,1,30.25357425903834,5.264985273282413,0,0,7.6871692332079515,8.123794576907317,452787.88424636796
2028.561113109458,2,34.431464495027164,5.162330979358291,2,0,0.6951598989900986,6.752478015786814,410022.5701334658
1671.8091447842307,3,14.116317536597123,8.731592873828264,2,0,2.531160800984061,5.26612056585696,356099.2984440836
618.479922318633,3,24.071767297880275,2.0553847069548645,1,0,20.914129294553447,5.969747623830934,227961.584366327
1662.0419846973975,3,2.21976324846635,0.40773274341371457,2,0,22.498455601427665,7.244607425605407,444359.4827738051
1307.4588597918419,3,40.876620797906035,6.722715076341926,0,1,4.611888499089531,8.281959706649422,513463.02225906483
1161.5389998470207,2,49.494608111993735,3.4515746413598016,2,0,6.1767533146182245,6.868494928759544,381603.6215308349
1805.838144420434,3,20.343953131233544,0.17589916212524592,1,1,15.108717895433365,7.155645203880403,435015.91345707607
2015.4997612479756,1,0.5481826565771675,2.513740072904138,2,0,2.9885292398845236,8.118132990399724,517670.6274561446
1965.6400595580992,3,8.489631977547369,3.093267742168119,0,0,0.7359316078203262,8.984318547298516,613139.0153785076
1080.3912383886807,3,32.62634388752094,6.16838376784242,2,0,5.5274123044887915,6.1038615260426985,326556.6339489301
1345.3938120743928,3,30.603965910192958,1.725857940492721,2,0,16.107183618426532,5.794909698332905,285782.58472498937
1665.631715701782,5,39.39323597927719,4.13054347953398,2,0,5.973514413375836,6.670426638801041,413334.88330364134
1987.7725635611796,2,12.694200548053407,4.824754444178325,0,0,8.130914833477501,6.329388784583756,381431.9774829906
1260.412881077355,3,38.181595777356705,4.592373913640909,2,0,2.747388794030898,7.499875946423399,407014.89814697346
1407.1705116680914,2,34.39920107618349,9.739407666667818,0,0,0.5071919426803184,4.712004097703385,256196.38489160375
946.8325129969859,3,16.140724885692165,0.4550423779029611,2,0,0.9249180037653,4.864032006648661,223315.11600653047
901.8966879596646,4,27.274407402848098,9.509681864523994,2,0,20.27220582483318,7.624279855400664,441789.0095964081
1906.2629111970991,3,7.363690424916336,5.819372139940333,2,0,3.398039429283294,6.9547321782230656,491821.15258093056
2178.1200142854113,4,22.628225171779132,7.957277149698383,2,0,0.06046710855902426,8.174719944229999,579803.471046306
1463.994939209833,2,44.05986697778205,4.3039261801607545,0,0,15.546440365138789,4.910759792704515,258059.48872683593
2001.7664489460121,4,21.05956899126954,4.538378812569804,2,0,3.443584165004965,6.855133341131273,448617.81434650556
1680.818012523817,1,41.9783353237711,8.793264990158235,1,0,9.047633833799347,6.731743543290195,416033.7673084897
1177.4401226974378,4,29.51266826298472,8.95934496291902,3,0,3.975436008776886,8.920399006139416,653079.8172091033
1680.697802754207,2,9.593835655117838,2.386888814312976,2,0,0.5362686648428839,6.616759717610339,405956.1051703118
2269.0182832329847,2,29.05531223489482,1.9924187858461817,2,0,4.77996237123252,5.673649170857028,317543.1013043634
1482.0869804450242,3,25.299166457853172,4.96235173869951,3,0,29.761750581876342,8.656371907230403,501944.7557992658
2282.3218279070034,4,19.9320667598192,9.002770271276916,1,0,0.17677743363216358,5.1575146150801165,397971.7790066905
400.0,1,5.981521975803517,3.223550934061763,3,0,9.219292730804664,9.0488038398359,430875.7305624067
1910.951252187612,2,20.835433192361492,6.5201461533913125,1,1,1.3425406689282062,4.251562724314373,324798.32761368854
1543.5235341190855,4,3.6381188119813554,7.0815168774060115,2,0,2.5032728133759012,7.596828461086485,514095.576621482
1350.4963247670662,2,4.938452569937563,7.786746648941558,2,1,2.331727735155286,8.052194312422053,552718.5316413518
1545.8803882677512,2,20.795826646635803,5.639244579209633,0,0,11.453143989498248,7.122407139495728,382982.7474215843
506.21554269955357,3,15.269074098423186,4.024551782789696,1,1,3.5108002620273266,8.730447941004538,465173.4254811948
1390.164056081244,2,46.277216293111174,9.67015988798973,0,1,2.963562466004684,6.224827518558954,460092.7503450868
1678.5562857558732,4,18.785290269013526,6.113307533028527,3,0,8.519432810322074,8.249592327664324,595684.717015302
2238.947022370758,3,37.89290610360501,7.285652116332708,0,0,0.2507178531555885,6.571273787934056,459882.6138532873
1240.8648908631762,3,26.512376318312135,3.4498284569587834,2,0,0.45212041423159044,4.061698322027516,222484.78512570664
1095.7531985534063,5,35.204283432116775,6.699491810030801,2,0,0.10963758645276239,4.91350078426833,300723.6720806237
1249.1214782077318,3,13.00579915076996,2.577976621641259,1,0,5.823486489131218,9.204033386341111,574085.7943044148
1957.701058851037,1,47.095248641916456,2.4509691752863616,1,0,3.7286922382136485,9.39382161822395,654862.3214382526
1664.3755548298423,2,26.504424845721196,7.147222018094263,2,0,10.438260818600249,7.568669181651579,436902.74969802954
1235.1198981164807,3,41.56620356426248,5.213947362629351,0,0,3.4510864142518844,8.07491218836654,516468.29854905343
1756.633716556678,2,18.252284673805676,6.832766104223897,2,0,1.2539843503705674,5.336080053365436,324702.3106346965
1548.5387746740203,4,5.010567452526226,2.6943849074809165,1,0,8.17755882829203,8.011605556004413,535365.7047102986
1984.3224952664445,3,33.68558238604244,5.987233410567304,1,0,1.7429943188755939,8.198550831239826,535537.5453565468
1148.9734530613239,2,0.38798241687122426,4.4393364970311255,2,1,13.720183756886978,7.024946001283268,387318.2405821956
1336.1689267011159,3,23.764648828275416,5.969602868455279,1,0,1.4412370801566934,7.435505134926447,440338.0241052637
1303.9459234339213,3,9.640095133322962,2.9087973224421937,3,0,0.917935703759674,7.051798101327044,459944.65810642584
768.2425259339407,4,31.368775221768107,7.154509636491238,2,1,3.39941758086023,6.998246058987794,372275.14698505605
1648.060138532288,4,48.97099365689261,8.059293661594655,1,0,0.2591783544472921,8.465698955209989,658031.8216981755
1630.5276360899447,3,23.220145316032298,2.5991647385772367,1,1,0.18545589920832312,7.995286291980877,487951.02296524786
1502.5567283212304,3,40.874912826283335,3.006205598556421,1,0,3.426039354805304,7.9440552597929575,496634.96244418446
1382.7064333124265,3,25.38920934755605,6.61154269719093,1,0,1.2110386217410982,9.710726376325159,638422.6376631839
792.3146289747929,3,24.792001555201203,6.955851743035442,2,0,0.04698324471212024,7.9258686331217145,385227.6703382216
1289.6773386173204,2,46.52117465893889,7.040996843974501,2,0,1.7552888309671255,5.427083449136063,321332.4475726187
1328.6427417366153,2,44.49829343733408,6.8269850477583685,1,0,3.244382295630355,5.159824333720513,316445.31179157156
1098.8613653891905,3,39.29002325939872,3.928077169525388,0,0,2.5067590573998326,7.146034375620388,400407.89759088354
1419.3571441669953,2,14.812787665839206,3.9485367440367836,1,0,0.7278432741501346,6.6248084599347825,393250.2757136218
1702.0254284072691,1,27.250420786197026,2.5481762364438145,0,1,4.333633239051619,6.409458628122643,366423.07530429185
2443.0929506052653,3,11.19486166528425,1.5683369989636298,2,0,6.195116305385248,8.64865624147794,553532.2559088347
1587.2889064159194,1,22.19583490232699,6.925773793969057,2,0,5.627952173768099,8.08558410047749,474457.8516421059
1628.7751953613822,3,24.21065328798953,0.9318878597231284,1,0,2.5024125044809535,6.672165138872081,436109.7775362521
1462.7770421169164,3,41.582002008466546,9.377922867867817,1,0,0.7401580795480984,6.005229978329256,448418.47438454576
540.6143923504793,5,44.801418266249655,8.266863036714513,3,0,3.4606062699203766,7.068378162427211,457677.0047355023
1486.7430622753916,3,20.731003119823892,8.575057399572561,0,1,11.056038406384317,6.713600229923137,457939.11698944255
1530.1151049705131,1,0.8852222536618604,9.066688146151902,2,1,3.162357260870735,3.7197277261069353,351525.98443437676
2731.621056242643,3,43.08869198946773,4.086049707232401,1,0,1.0887969208400499,6.563554592132604,499577.687247273
1403.8195176094387,4,8.713933925068035,8.46700723350401,2,0,0.48835799582378436,6.760302362166893,484187.5202932155
1650.7736711668063,5,31.094098194519677,1.5806130029164933,2,1,14.405472058220976,8.368490001831749,568284.2245105597
1482.6441151473784,3,1.2485450217065597,0.21641794608235676,0,0,6.793579025865531,8.67431297135344,545545.4839215656
915.660981190234,2,19.975323763028214,7.848913946638501,2,1,1.8768645662177534,5.600852523856262,359105.8256495936
2071.4114072575103,4,49.29801510576749,0.747966479969393,2,0,1.7502873405134969,9.515433162669177,703795.4456631375
1875.966516343387,2,5.0346800551901545,9.885246673259216,0,0,11.279389613401476,4.805088763407156,274488.08610633056
1895.5159735215234,3,21.184657599982117,6.747964296015559,0,1,0.9774488001944868,6.1947580746656,407780.26896042196
1045.3062726026305,3,15.357497509497609,7.534497102421055,2,0,3.828990347100846,7.107258445760936,380426.72875279066
2201.3971554680497,1,45.254406169413215,2.4580385627786594,2,1,6.250158325152403,7.087014285181928,520105.578880584
799.0744686038596,2,43.46700539536776,6.738653939196881,2,0,2.5241378403195904,6.897578048302952,357819.51569230726
1793.4285469001352,2,11.884938015311441,0.4321993725495721,2,0,0.20360136588215183,8.989464506758738,598351.1942082027
2595.227812904989,3,4.059389352521558,8.378257199236009,2,1,1.2922918014388718,5.16680584036338,469907.83002466033
1004.7318374346557,4,31.356919703055873,1.6962409303157244,2,0,11.604159665336235,8.480974214341778,476777.3254694915
1216.851135198614,2,16.818435594185488,6.973580668337705,2,0,3.702441127864844,7.940095406886922,492966.9125032253
1549.8256825438207,4,33.604219530303155,2.2448050123272836,1,0,8.448937094877166,3.0871360182533043,235278.47529764994
1248.2621729419004,1,1.6059878033907238,0.6845316942604274,3,0,4.056113651366417,7.978865148312612,492194.821202237
724.6682844669336,3,6.669961758874471,4.814936785493943,0,1,14.376616395940315,5.929159829363112,302400.6554368202
1534.2814874030137,1,34.31861163863217,1.6928621027278945,1,0,11.99185108345832,4.250577895280833,180453.78269587315
968.8481431369476,4,10.618532765124888,7.294439883265498,2,0,3.297479373732959,7.381491319419441,417995.67701816343
1736.7962153175908,3,42.87938378812008,2.3756584338348485,1,0,1.9156374935407032,7.2342516633913325,448775.05432087934
1040.2878828830985,3,2.9295443855067713,3.4247255623582884,0,0,4.602357135895003,5.984065969265162,314742.085664589
2274.96720250877,4,10.77409913927873,5.674392512644729,0,0,5.617922807466954,5.594764943118445,419833.37860504474
1108.3733538318816,3,49.92801242425343,2.8496827757731156,2,0,3.4493138238233128,6.856769112992248,375458.80265973654
1338.9692418971622,5,21.65380512933963,3.7798811620996164,3,0,8.637820628145331,7.109438457756861,447670.2371222156
1906.7586086848348,3,35.14828317723217,8.156217710403867,2,0,1.012591862184249,4.50063269051067,338861.997788407
884.5678417830223,4,9.133152442850683,1.792098495610257,2,0,2.0354208200407644,8.196351523089266,470534.7509468799
1613.7299673020648,3,30.493436749276885,0.8220158948193368,1,0,5.797808011483976,7.042941421013481,417084.9099632891
2153.571377141214,2,36.30530341847093,3.2835778513301928,1,0,1.4163515290250075,6.218178547733125,387389.2615842053
696.2583827193862,3,15.723831793325527,4.243767670138782,0,0,2.8977064602046743,8.547273805800799,505074.4029698309
1592.316929266152,2,41.444855598793886,5.426592821365677,1,0,16.584310572702673,8.504799439209963,586817.3966508426
1629.9413971242118,3,30.170878923614165,3.72423696175007,1,0,4.915839563549726,7.681158902566593,471655.577066224
1890.9114358886552,3,19.45615048075151,7.899117002228051,0,0,14.885262621573439,4.694546147992826,272236.63696478616
881.524644560959,3,27.88211966715793,0.39319487668473263,0,1,6.408616043110391,8.59744749515987,493798.59761162096
839.7716934578618,1,28.838042371796213,4.3176753819855795,2,0,6.448865841115935,9.136749002016373,446155.68592923676
1760.9707828084488,2,8.2767646346933,3.8225591465640463,2,0,4.480690506757306,8.377758988566624,551373.8872158605
1648.492336616593,3,20.13661849334831,6.47578490806859,3,0,0.7669716327585324,7.217467168880118,494805.43013534043
1625.2464251729382,5,17.171529400974656,9.66276251897396,2,0,3.6668706241874194,6.7813266855146015,505080.39882168017
1673.224104748488,2,20.045136128956305,5.103754066288621,0,0,1.45621670124782,7.017886199828959,386912.9592621196
1159.9876392107547,3,38.05552942426289,9.868768469417205,2,0,33.12249374135159,4.8980700580765975,327037.9804592185
1616.1268485805017,3,24.126920373333633,3.0224939491319747,0,0,1.552788274899578,7.549904359194834,415727.5120231548
1646.5362366493407,3,47.015807661963215,0.30868132542461013,2,0,1.3112793342130447,8.127483602281188,574192.3465701909
1142.824290986816,2,14.68382066792181,1.6566316747641274,2,0,4.889277131092911,6.606361458556091,369254.67122186883
2432.8872555723783,3,20.78517891424645,3.9512488477456733,2,1,3.5764405927149374,7.386599854355248,536488.729099345
1736.9164604558937,2,39.34784052395207,3.163339091885522,3,0,0.10792092423714832,7.276377766629504,422611.84288287896
904.3482513986756,5,27.301229666037514,0.9705413098337767,2,0,0.6936281768407037,7.793376353616007,445690.16366172046
1828.2768043169149,2,27.35140732122239,4.326601076907169,2,0,8.331177475870673,6.098502857175135,311968.1696954054
1012.6591648863393,2,2.667008150259176,3.3811577165956272,1,0,3.3052585273888884,2.9680604301361613,190237.786043369
1893.542301871226,1,19.92998313592279,1.2261922045743845,3,1,0.7892095065214031,7.622181271538809,502509.487759619
2079.297789503702,2,13.536686621086623,2.9611713061190894,0,0,3.129710116878851,7.237665803556611,416436.75316985574
1089.6588408241448,3,49.96675614155577,8.864360553553905,3,0,1.4594484475669938,7.528470002449097,545513.3915334314
1981.688064622161,2,15.417753531615514,3.020488654893402,1,0,1.2653821484782624,4.100864211893512,292585.43408092175
1706.3904634682492,1,44.22482673969317,7.139554232420516,0,0,15.817829617144564,8.401991581673181,473857.66168081324
1911.0300799972451,3,33.811686752023874,6.120470796577556,2,0,2.2472771986350146,8.279936032246356,538030.7027053222
2448.396491326974,1,17.04582045960452,4.271811624083718,0,0,0.2377180067887668,7.219474904076023,392127.12328363955
1377.3059419985648,1,27.176718918706182,2.3902563680366917,2,0,17.587533526373697,6.419085029379734,292131.76716188586
1123.1319178212552,4,42.02679399745969,3.6901469934594546,1,1,7.919815218993749,7.333312957970135,453803.62580759503
1055.2427851872383,3,44.168414901545596,5.921072134710428,2,0,1.4679193127835235,7.353691678845447,484904.5267772447
1092.0948575172808,4,8.01969375030726,3.5075321474935492,2,0,2.6287812875962127,2.4488406215283405,220327.99131291316
1461.4491452929478,4,16.97865706040848,2.1489643357423183,2,0,9.913010825561075,7.6085754591731956,499213.72293149366
1670.575987408322,3,16.761159010678583,1.164627488916321,1,0,2.2112693549775346,5.2246092136390505,332066.4151202742
1638.3453996650096,1,2.1022398037972345,8.797669379095653,0,1,4.189755545132378,6.886163135037748,443512.299676658
1913.591624518012,3,29.911887992594828,4.403129757519056,2,0,3.8270505679240685,7.370144763108146,505249.8287224432
1506.5009459389535,4,42.7410026496094,6.2520832174293,0,0,2.564927678726826,8.436233005737435,580919.0476220802
2226.7670385786587,3,19.07871939127589,4.904103611368052,1,0,5.101342988799296,5.716174066987737,409891.0187352658
1367.671583381022,3,37.00179724920885,8.725665183579634,2,1,3.2055328317950242,6.109675846757434,474002.5641401611
2860.0845832948094,2,31.385020680036995,5.4693485244821085,1,0,0.10729549998658675,7.0017246999193885,469418.7448310383
1812.833673882503,4,18.78243677465004,4.8078141794911335,0,0,8.42035223971856,7.801934708121672,471079.8348572792
1071.4212217918587,3,7.052989974614854,9.246009904217127,0,0,0.6004297045312827,8.615077046254783,501383.2619004428
964.5537509694439,5,35.46619263879837,7.196895960453546,0,0,3.1189445675098275,5.134718652227763,293904.9921831673
1741.2362076215927,2,42.728258447062025,1.1154990734685732,2,0,4.336321917605078,8.474556776814444,554460.4397426529
1388.2686073370746,2,34.292724620074594,1.7770446119681405,0,1,6.112484168171006,4.519844875542078,213701.82987242157
1857.000247046046,2,0.8939242017409033,7.871228629394419,3,0,2.644918570221333,7.145850481634478,473420.13955626474
1736.6188122867725,3,10.811644719549562,8.358513211799544,0,0,6.650486801467954,6.56542922135488,443865.95674508886
1463.5855436715635,2,3.4739992441765954,5.451908290902965,0,1,0.7040754708561918,6.927107247403619,385442.3242571581
1076.6031409657976,1,28.519304978811338,5.5445522786663926,2,1,5.298576624254646,6.417635084053098,378632.88017471455
742.5763876570677,5,37.82388394202062,6.319329628514446,0,0,8.75324869500669,6.3972514284462605,321967.09221067344
1276.7425239664894,1,5.528959353432972,4.391157742826395,2,0,11.011164266887079,4.078916689240953,206131.70280064314
1928.1993971617362,4,41.91689102966926,6.80199123483904,2,0,4.33234473758559,6.703914704452175,483482.988458162
1607.046872065102,2,27.77544891977416,1.084812575664157,0,1,1.8763422414262818,8.75748261988685,548405.5687294569
877.130610644006,4,34.49845060708625,9.612792423673863,2,0,0.8917861957576865,9.085297813708102,640585.167295938
1586.590462925591,3,48.57009243043231,7.501548237949217,1,1,2.119867326179662,6.062030843506636,490126.33033834747
1692.6586898644184,4,4.184049412384866,6.311742040090069,0,0,3.8823654025847194,5.900004698743935,368131.4278336147
1058.0712818994334,4,45.06120114888946,3.163220570094807,0,0,1.0928341026600328,7.20166380226069,453028.35806074674
1576.862552972764,1,6.305134799370466,1.6095548745672916,3,0,15.236697106267272,4.896156548272125,275781.5437598705
1529.1043592229998,1,19.647940331834114,4.093429638289447,0,0,11.371709996719392,7.822858591076441,399172.4598847626
928.5148510846884,2,42.57193481655572,6.615767405740584,2,1,0.16756259299482068,6.289041383565345,384430.76172045036
1678.8936801741415,3,45.31271183689341,6.33709743423111,2,0,4.127245768784681,7.7899242812227945,557094.3421662382
1780.3922631841172,4,25.318583677257266,3.826411550655715,0,0,7.786808391476473,3.593451045574063,221283.5463464546
2041.5256215876384,3,29.705231913771257,6.1328639383312975,1,0,1.4077840838488151,8.827117351246832,597802.2029353309
2026.9010260174514,3,35.40736672992786,8.137482955675475,2,0,3.7105972466708828,4.6118117958928275,335854.40965313517
811.1653160214545,2,41.63793342263571,0.26284772337607065,2,0,2.6043114686769715,7.162445473284683,375656.63491343067
1031.0874800424385,4,6.075558476883308,4.506210479302757,1,0,1.0941783691475322,7.168983398461685,451661.02231306845
1757.5176336043298,5,40.503465411461384,7.58555228466791,2,0,4.769150287146339,8.78451385680546,653414.7533455902
1756.8929754561045,2,24.063807525580838,5.461444704633772,0,0,25.329822086557794,8.937326069510966,519926.63502771145
1757.523843153024,3,22.53117125540845,6.5147608792907,3,0,2.272913804185172,6.187075131592166,403953.5959415304
3426.365745327361,1,21.194987599849913,5.16676392605342,2,0,4.019042026089699,6.704457449913014,461374.6672660423
1785.4452553465835,3,25.46057926230213,9.91874544682311,2,0,1.9864035712503698,7.33987629111998,511134.50370929117
2067.7828200902995,3,47.25252766973018,0.5462153648903822,2,0,10.475766306347916,6.593224620123241,443464.49304287
1977.0008817466012,2,27.41018863960758,4.910448217723773,2,0,9.997709313739243,6.717947633322247,387409.83221453894
1825.695625652899,3,47.65887691315696,0.9141654911451769,2,1,0.9847809403214737,7.144150171576316,536300.7067212099
1342.3653776798271,2,9.014506530782029,1.5978556211357042,2,0,11.510369830111507,6.130853181725967,351365.700002518
1879.4846102466338,3,36.20679894163166,3.8303835041826186,1,0,0.8214773038951029,8.410865060791947,525884.029037881
1113.587392731214,3,40.61197693043736,1.555400915004873,2,1,0.5015329836027862,6.040017418275921,393221.48910062906
1381.5906966299956,1,33.956441566743095,9.636871659566511,1,1,5.291210447061894,5.818899894854885,345666.67858562263
1257.3182260854483,3,30.346114011327018,9.467897767251591,1,0,2.43802091832365,7.694309696087861,479969.4091966372
1540.9370696931612,3,28.240639054309113,3.3610964622060377,1,0,3.7829977890869255,9.248853210792307,565580.8605270068
2657.329283336754,2,43.0465241289348,6.397477120376795,0,0,5.285971618766948,8.097650085369095,555443.5008350862
566.367403704126,1,41.082329858225,5.337533205937861,1,0,0.27142164586765344,6.11172263453914,280446.3319624873
1843.1300951872568,3,6.114436059029976,8.155869805157685,2,1,1.7332918959922248,7.802150885168229,610058.0653900717
693.6420644051742,5,42.429382851543906,6.274456098169422,1,0,3.0893295228360405,7.036602930959274,406452.17515818897
1264.0340671052832,2,20.703430972022126,0.00252454490562104,2,1,1.5502342830321507,7.249971522837528,442912.717576603
2044.475298483683,2,12.684841499790538,7.631743856097389,0,0,0.2510556337927643,2.8886001915874338,263028.57728837064
1532.1400095477313,2,43.48842840069629,7.468481212961181,1,0,0.4533260746514939,6.072575715573202,400879.0525147522
961.127611035347,3,21.60123998168708,5.09722705566481,0,0,8.091078341142687,5.069042209140876,261141.79237884522
1142.348145370016,2,40.41823450884083,9.029189732330538,0,0,12.11736993993729,7.3730856487576695,455660.23680597235
1839.798874467338,2,13.170180597792225,9.084462056904016,2,0,0.8257490091676261,7.783642323299586,554416.3663563676
1134.8166841414318,3,0.1964660711108901,5.2391167670439724,2,0,1.4334924968686078,5.694736282641526,394890.2784289255
1608.2292947909875,3,24.772959645147218,6.079882311965377,1,0,5.281348682037123,7.30900518767783,439989.4962252121
1522.7859199519069,2,5.011412832144213,9.965220719246723,1,0,15.425197903689513,8.214251613546331,537792.3343647416
1174.1998261970914,3,37.71879777624548,2.988202348114175,2,0,1.7804449291805238,9.360973224354609,580539.7231528139
2571.972044662663,3,13.803756803470518,3.246172423114774,0,1,9.662479536491762,6.67843837510487,448408.9127769998
1816.9595111590056,1,22.182282330173937,1.8277390266349636,0,0,3.5263482529500454,8.648405160801865,532072.7958713069
487.42870667119644,1,4.351678254577712,8.95866939157868,2,0,15.681716375679374,6.287377093291614,285374.00451746857
1593.2271573847138,4,14.332962422362632,7.4448838994926625,0,0,0.7324096640548541,2.6456370691887092,262610.7479777226
1169.106767615806,1,39.0745121629286,1.056428488702419,3,0,18.185686961705095,6.421271419001413,326447.68889808655
1926.216667398112,3,7.579395595115973,9.817673511979656,2,1,2.9078378684738055,8.173067796216587,643922.2163526558
1103.7396307836498,4,32.35797805634787,7.309617081611161,1,0,15.28148846840471,7.293157916125126,416704.9654798446
1442.6317792665504,2,45.87129264022506,8.505221096049745,1,0,3.068817761402417,6.932137649281664,455483.2073220501
1752.4936394902286,2,33.991837987886015,0.48150789173200925,2,0,3.775986764986172,7.205614516894967,447682.8880605692
1932.8775970850606,3,40.55108446461134,5.049609189421677,0,0,8.1680129475786,9.415812644895192,676084.2244518804
899.8517964721119,4,5.44858146519579,6.985982867270392,3,0,6.411987593856189,7.234840467860852,462106.88179837767
1332.7493820795257,4,12.536591300102723,5.429465845718413,2,1,4.8327033855053125,7.107275321687627,476187.0581182246
1262.5273444195218,3,44.72694261202955,6.666474656992775,0,0,2.6976691418185372,5.025134876559668,298177.11900819495
1173.335383713144,1,35.75528068090446,8.178740635904726,2,1,7.861634794171194,6.036327139397796,415244.21485284367
2382.7271201405483,3,31.97769131886556,3.743370629601962,0,0,14.80456127029618,4.18338641634019,253519.9899215505
1702.4908554804779,3,33.188336806085,8.486686756187098,0,0,0.04929670452668024,7.3394742927815795,501032.02422296116
